num_date_time,answer
1 2020-08-27 15,7070.135080020218
1 2020-08-27 16,7060.163236165771
1 2020-08-27 17,7073.20288301964
1 2020-08-27 18,7149.69648479661
1 2020-08-27 19,7183.996196553064
1 2020-08-27 20,7099.813917623387
1 2020-08-27 21,7485.538118703469
1 2020-08-27 22,7503.544916234638
1 2020-08-27 23,7558.447903594284
1 2020-08-28 00,7563.662829276855
1 2020-08-28 01,7529.719054507985
1 2020-08-28 02,7526.508845419161
1 2020-08-28 03,7496.677877693974
1 2020-08-28 04,7493.4463394193135
1 2020-08-28 05,7456.890759699111
1 2020-08-28 06,7442.475215125795
1 2020-08-28 07,7490.189221269422
1 2020-08-28 08,7199.280274790797
1 2020-08-28 09,7120.942929830592
1 2020-08-28 10,7159.528575249288
1 2020-08-28 11,7112.728179876564
1 2020-08-28 12,7080.250281214445
1 2020-08-28 13,7080.495827202135
1 2020-08-28 14,7115.575944955596
1 2020-08-28 15,7140.875356622129
1 2020-08-28 16,7144.796562943879
1 2020-08-28 17,7163.248919164521
1 2020-08-28 18,7178.113615490951
1 2020-08-28 19,7225.93319075611
1 2020-08-28 20,7158.468462429315
1 2020-08-28 21,7534.902379110169
1 2020-08-28 22,7545.023077249598
1 2020-08-28 23,7598.569559718957
1 2020-08-29 00,8365.524396526658
1 2020-08-29 01,8357.639827448415
1 2020-08-29 02,8363.697095141024
1 2020-08-29 03,8357.105543672118
1 2020-08-29 04,8342.558346776343
1 2020-08-29 05,8313.74769578235
1 2020-08-29 06,8291.649382856818
1 2020-08-29 07,7377.299846213487
1 2020-08-29 08,7033.797919375814
1 2020-08-29 09,6896.373974061684
1 2020-08-29 10,6897.557662334623
1 2020-08-29 11,6928.368697634003
1 2020-08-29 12,6950.811886479209
1 2020-08-29 13,6929.515510334242
1 2020-08-29 14,6921.525209976647
1 2020-08-29 15,6910.689281874196
1 2020-08-29 16,6896.393482580722
1 2020-08-29 17,6924.306596306687
1 2020-08-29 18,7055.600838821305
1 2020-08-29 19,7076.579633485655
1 2020-08-29 20,7148.588800740604
1 2020-08-29 21,7577.961496866116
1 2020-08-29 22,7579.299196583177
1 2020-08-29 23,7627.874706107625
1 2020-08-30 00,7615.240664311761
1 2020-08-30 01,7580.251107031823
1 2020-08-30 02,7565.671756903974
1 2020-08-30 03,7551.761367467041
1 2020-08-30 04,7535.282536632938
1 2020-08-30 05,7498.479981356748
1 2020-08-30 06,7492.675721249849
1 2020-08-30 07,7413.37229005515
1 2020-08-30 08,7079.535428990099
1 2020-08-30 09,6947.33780495287
1 2020-08-30 10,6949.920298374505
1 2020-08-30 11,6925.887651205772
1 2020-08-30 12,6923.137298601376
1 2020-08-30 13,6914.31029380205
1 2020-08-30 14,6972.5457031669885
1 2020-08-30 15,6974.23985066053
1 2020-08-30 16,7001.898213677796
1 2020-08-30 17,7028.4494290626835
1 2020-08-30 18,7758.628680558664
1 2020-08-30 19,7137.672430574922
1 2020-08-30 20,7177.937725707521
1 2020-08-30 21,7434.204464895796
1 2020-08-30 22,7427.718397525262
1 2020-08-30 23,7456.675175729404
1 2020-08-31 00,7475.127917358873
1 2020-08-31 01,7425.816593011121
1 2020-08-31 02,7413.366921535824
1 2020-08-31 03,7397.478522050413
1 2020-08-31 04,7383.563631933724
1 2020-08-31 05,7337.133214009799
1 2020-08-31 06,8107.801787508235
1 2020-08-31 07,8190.352160099797
1 2020-08-31 08,8081.18917276972
1 2020-08-31 09,8179.83827954287
1 2020-08-31 10,8198.328971987641
1 2020-08-31 11,8189.000422941596
1 2020-08-31 12,8178.515913000763
1 2020-08-31 13,7753.923550843536
1 2020-08-31 14,7751.752325021811
1 2020-08-31 15,7754.72978078901
1 2020-08-31 16,7762.039389546982
1 2020-08-31 17,7776.7536349877455
1 2020-08-31 18,7820.492420922212
1 2020-08-31 19,7881.455546617966
1 2020-08-31 20,7810.834258075347
1 2020-08-31 21,8223.58939913678
1 2020-08-31 22,8255.402426596742
1 2020-08-31 23,8293.848212657498
2 2020-08-25 00,1114.5024972595688
2 2020-08-25 01,1088.4663241721196
2 2020-08-25 02,1065.4292465956933
2 2020-08-25 03,1062.1866135576556
2 2020-08-25 04,1055.8783146298683
2 2020-08-25 05,1059.3755864109874
2 2020-08-25 06,1186.558959457619
2 2020-08-25 07,2367.4954943184143
2 2020-08-25 08,2894.0711789476827
2 2020-08-25 09,2890.83120264674
2 2020-08-25 10,2865.7584127669747
2 2020-08-25 11,2853.4376213866726
2 2020-08-25 12,2862.96459900901
2 2020-08-25 13,2866.4062716221883
2 2020-08-25 14,2868.174873351166
2 2020-08-25 15,2895.774986863109
2 2020-08-25 16,2876.8754913448024
2 2020-08-25 17,2874.5066073274497
2 2020-08-25 18,2907.5734998799844
2 2020-08-25 19,3183.3873816431005
2 2020-08-25 20,3270.2917869227995
2 2020-08-25 21,3126.1052864211383
2 2020-08-25 22,3061.3836011781173
2 2020-08-25 23,3040.185318645069
2 2020-08-26 00,1116.4360779362546
2 2020-08-26 01,1093.300793079477
2 2020-08-26 02,1075.5897435707545
2 2020-08-26 03,1071.5901753980463
2 2020-08-26 04,1061.6821016796334
2 2020-08-26 05,1063.9753697851322
2 2020-08-26 06,1191.8761921917644
2 2020-08-26 07,1544.6478294336173
2 2020-08-26 08,2256.670192615608
2 2020-08-26 09,2577.448119729638
2 2020-08-26 10,2895.3572661566363
2 2020-08-26 11,2871.843912651818
2 2020-08-26 12,2848.0417993219694
2 2020-08-26 13,2857.932457363988
2 2020-08-26 14,2861.478915326646
2 2020-08-26 15,2901.444956416229
2 2020-08-26 16,2903.0725096779033
2 2020-08-26 17,2886.61802552813
2 2020-08-26 18,2949.9578702046897
2 2020-08-26 19,3209.134133372567
2 2020-08-26 20,3278.5789548134694
2 2020-08-26 21,1533.7138573291438
2 2020-08-26 22,1504.5454472802758
2 2020-08-26 23,1471.575723607606
2 2020-08-27 00,1119.9361705859214
2 2020-08-27 01,966.5235196106972
2 2020-08-27 02,958.8969044949524
2 2020-08-27 03,947.5135418248028
2 2020-08-27 04,961.3766657492891
2 2020-08-27 05,992.9756810561195
2 2020-08-27 06,1114.4188743340037
2 2020-08-27 07,1311.9922526057683
2 2020-08-27 08,1594.962874061975
2 2020-08-27 09,1659.5131054347326
2 2020-08-27 10,1635.1181902169815
2 2020-08-27 11,1646.8064324267064
2 2020-08-27 12,1663.3980225007008
2 2020-08-27 13,1668.727012008398
2 2020-08-27 14,1651.0517923444881
2 2020-08-27 15,1636.0608461299996
2 2020-08-27 16,2887.172877996234
2 2020-08-27 17,2884.7544291174136
2 2020-08-27 18,2863.5989040869827
2 2020-08-27 19,2940.5687443867428
2 2020-08-27 20,2995.2283988021168
2 2020-08-27 21,1067.2104267104053
2 2020-08-27 22,1032.1528877143792
2 2020-08-27 23,1029.6464153899303
2 2020-08-28 00,1158.1164815771185
2 2020-08-28 01,1002.5552150871424
2 2020-08-28 02,1003.1754318709354
2 2020-08-28 03,987.4914330620954
2 2020-08-28 04,985.5516603155038
2 2020-08-28 05,986.0673342813491
2 2020-08-28 06,1103.1076403124205
2 2020-08-28 07,2605.87053488253
2 2020-08-28 08,2825.0556363912965
2 2020-08-28 09,2733.601705780501
2 2020-08-28 10,2750.5642530923737
2 2020-08-28 11,2710.1166171622835
2 2020-08-28 12,2634.667709037113
2 2020-08-28 13,2696.4463698304403
2 2020-08-28 14,2700.0981563372934
2 2020-08-28 15,2728.550209795569
2 2020-08-28 16,2771.067142917695
2 2020-08-28 17,2805.2894320835635
2 2020-08-28 18,2938.5898873799433
2 2020-08-28 19,2935.9536455519356
2 2020-08-28 20,2979.14310715661
2 2020-08-28 21,1052.986774373201
2 2020-08-28 22,1031.7442962106136
2 2020-08-28 23,1031.6963310466556
2 2020-08-29 00,999.1609001411217
2 2020-08-29 01,989.8126625768479
2 2020-08-29 02,979.0662951871608
2 2020-08-29 03,970.7923249495145
2 2020-08-29 04,961.7789614613763
2 2020-08-29 05,952.2225017324695
2 2020-08-29 06,984.4012232830061
2 2020-08-29 07,3063.0846207200493
2 2020-08-29 08,3481.823913273781
2 2020-08-29 09,3478.808107853436
2 2020-08-29 10,3513.189695978211
2 2020-08-29 11,3508.3406981417374
2 2020-08-29 12,3458.2584409614974
2 2020-08-29 13,3468.2476190937405
2 2020-08-29 14,3502.2010230822366
2 2020-08-29 15,3497.023720700712
2 2020-08-29 16,3524.035116976463
2 2020-08-29 17,3538.42245848299
2 2020-08-29 18,3708.1260819508175
2 2020-08-29 19,3846.734948315344
2 2020-08-29 20,3576.65311582723
2 2020-08-29 21,3210.985292094941
2 2020-08-29 22,3196.38700039425
2 2020-08-29 23,3181.5023037857527
2 2020-08-30 00,1089.117306837619
2 2020-08-30 01,1070.4580909653134
2 2020-08-30 02,1048.9535720066497
2 2020-08-30 03,1040.068831513466
2 2020-08-30 04,1041.817568025908
2 2020-08-30 05,1039.5287478330133
2 2020-08-30 06,1045.3575481356288
2 2020-08-30 07,2802.8189370408872
2 2020-08-30 08,3478.5950685558687
2 2020-08-30 09,3497.054120054804
2 2020-08-30 10,3490.5317513805126
2 2020-08-30 11,3480.1413300279464
2 2020-08-30 12,3488.235501992833
2 2020-08-30 13,3505.114300185692
2 2020-08-30 14,3511.3668117025736
2 2020-08-30 15,3527.474074926923
2 2020-08-30 16,3514.5493010159116
2 2020-08-30 17,3516.825587319514
2 2020-08-30 18,3675.0940908805283
2 2020-08-30 19,3822.664629752236
2 2020-08-30 20,3574.972088672399
2 2020-08-30 21,1420.8113395649764
2 2020-08-30 22,1410.6447798949616
2 2020-08-30 23,1392.6682274502996
2 2020-08-31 00,1085.314667601649
2 2020-08-31 01,1069.6493658943316
2 2020-08-31 02,1045.0131615649163
2 2020-08-31 03,1038.805182669796
2 2020-08-31 04,1039.7198287767594
2 2020-08-31 05,1045.5892243213684
2 2020-08-31 06,1170.1318534258135
2 2020-08-31 07,2309.48713145123
2 2020-08-31 08,2787.2965266564634
2 2020-08-31 09,2858.7264023359576
2 2020-08-31 10,2856.536979352653
2 2020-08-31 11,2867.741563055868
2 2020-08-31 12,2572.8344494379858
2 2020-08-31 13,2824.7174551144462
2 2020-08-31 14,2790.510830380042
2 2020-08-31 15,2822.5048912565408
2 2020-08-31 16,2836.9381992455383
2 2020-08-31 17,2817.9846403310803
2 2020-08-31 18,2908.6193711361793
2 2020-08-31 19,3191.2719882333045
2 2020-08-31 20,3262.3889411744904
2 2020-08-31 21,1519.1723908812176
2 2020-08-31 22,1493.1008666357354
2 2020-08-31 23,1460.3023721329985
3 2020-08-25 00,3113.599735273252
3 2020-08-25 01,3095.282511850947
3 2020-08-25 02,3098.103553425974
3 2020-08-25 03,3081.3063014276827
3 2020-08-25 04,3018.727749637731
3 2020-08-25 05,3003.7448477726753
3 2020-08-25 06,2997.71846601193
3 2020-08-25 07,2912.256080289537
3 2020-08-25 08,3153.833188066377
3 2020-08-25 09,3391.8023581083644
3 2020-08-25 10,3344.165991546696
3 2020-08-25 11,3320.555975671854
3 2020-08-25 12,3309.656676184586
3 2020-08-25 13,3332.9819053832107
3 2020-08-25 14,3339.6632513812283
3 2020-08-25 15,3362.3285357515115
3 2020-08-25 16,3357.2998310867592
3 2020-08-25 17,3355.7236562334247
3 2020-08-25 18,3292.332677307637
3 2020-08-25 19,3610.3260871902576
3 2020-08-25 20,3700.653945355471
3 2020-08-25 21,3544.8318492559015
3 2020-08-25 22,3542.4632121736686
3 2020-08-25 23,3529.700313597583
3 2020-08-26 00,3157.6272014251854
3 2020-08-26 01,3112.9266381164807
3 2020-08-26 02,3106.165758346554
3 2020-08-26 03,3057.1685700066573
3 2020-08-26 04,3026.231759294239
3 2020-08-26 05,3017.0863343587575
3 2020-08-26 06,3030.284259480424
3 2020-08-26 07,2890.757959150318
3 2020-08-26 08,3102.5250449044843
3 2020-08-26 09,3362.380057977185
3 2020-08-26 10,3349.5278613273404
3 2020-08-26 11,3360.4980730468205
3 2020-08-26 12,3337.956022461742
3 2020-08-26 13,3342.725073363395
3 2020-08-26 14,3364.143109802362
3 2020-08-26 15,3368.3672469204103
3 2020-08-26 16,3362.1661942186297
3 2020-08-26 17,3339.625583203161
3 2020-08-26 18,3277.705556933589
3 2020-08-26 19,3290.9028266578684
3 2020-08-26 20,3310.738680907209
3 2020-08-26 21,3604.5282809994283
3 2020-08-26 22,3617.6455227382794
3 2020-08-26 23,3616.989993041606
3 2020-08-27 00,3028.5468575365885
3 2020-08-27 01,2977.3903487653124
3 2020-08-27 02,2972.4686239534494
3 2020-08-27 03,2940.2854705629848
3 2020-08-27 04,2881.2532180050202
3 2020-08-27 05,2840.3129266057076
3 2020-08-27 06,3012.0459666330153
3 2020-08-27 07,2790.7407493506653
3 2020-08-27 08,2697.973580056073
3 2020-08-27 09,2836.6153852760967
3 2020-08-27 10,3268.8932329704594
3 2020-08-27 11,3262.6775659712994
3 2020-08-27 12,3245.8148619222184
3 2020-08-27 13,3257.351015661973
3 2020-08-27 14,3259.7002118515143
3 2020-08-27 15,3253.065134855922
3 2020-08-27 16,3250.529428115448
3 2020-08-27 17,3239.391155036695
3 2020-08-27 18,3197.9920854446223
3 2020-08-27 19,3264.301857910686
3 2020-08-27 20,3309.8740747020547
3 2020-08-27 21,3623.2279282622817
3 2020-08-27 22,3612.7592598018937
3 2020-08-27 23,3649.1440881769395
3 2020-08-28 00,3008.5794269295843
3 2020-08-28 01,2958.3791788509743
3 2020-08-28 02,2949.987331321887
3 2020-08-28 03,2915.9784122629326
3 2020-08-28 04,2869.3597028946347
3 2020-08-28 05,2853.4468615485007
3 2020-08-28 06,2889.985592835733
3 2020-08-28 07,3260.9217717546017
3 2020-08-28 08,3221.678902544778
3 2020-08-28 09,3279.259660059117
3 2020-08-28 10,3266.033247273148
3 2020-08-28 11,3233.1952476534243
3 2020-08-28 12,3232.387898410447
3 2020-08-28 13,3236.526377204014
3 2020-08-28 14,3241.428862202172
3 2020-08-28 15,3247.5961272077952
3 2020-08-28 16,3249.5236836519966
3 2020-08-28 17,3245.703521912633
3 2020-08-28 18,3194.016603096905
3 2020-08-28 19,3305.298323105945
3 2020-08-28 20,3317.8458672275874
3 2020-08-28 21,3610.5497418375408
3 2020-08-28 22,3617.7908912130506
3 2020-08-28 23,3656.314656323573
3 2020-08-29 00,3264.2468430251206
3 2020-08-29 01,3031.976563038548
3 2020-08-29 02,3026.1318810142984
3 2020-08-29 03,2970.9670719031583
3 2020-08-29 04,2928.536956418649
3 2020-08-29 05,2899.799495171157
3 2020-08-29 06,2868.7177703615257
3 2020-08-29 07,3311.5873427861866
3 2020-08-29 08,3337.1182898851575
3 2020-08-29 09,3297.4319337033417
3 2020-08-29 10,3277.9875792838707
3 2020-08-29 11,3217.1291404421045
3 2020-08-29 12,2768.8222050492686
3 2020-08-29 13,3157.4826703963618
3 2020-08-29 14,3240.3358722569014
3 2020-08-29 15,3277.850468944282
3 2020-08-29 16,3177.0693295394467
3 2020-08-29 17,3121.3685163969662
3 2020-08-29 18,2854.5616450319017
3 2020-08-29 19,3426.0524764068678
3 2020-08-29 20,3679.0704663801002
3 2020-08-29 21,3686.526178674435
3 2020-08-29 22,3687.9603160070933
3 2020-08-29 23,3719.9639301522334
3 2020-08-30 00,3088.5080957823857
3 2020-08-30 01,3051.5483555192423
3 2020-08-30 02,3046.4514007445605
3 2020-08-30 03,3011.547060728326
3 2020-08-30 04,2938.268782131244
3 2020-08-30 05,2902.438255012492
3 2020-08-30 06,2850.558956167518
3 2020-08-30 07,2932.724743253517
3 2020-08-30 08,2751.399244278129
3 2020-08-30 09,2706.746450480559
3 2020-08-30 10,2750.8514052674573
3 2020-08-30 11,2754.5372533122027
3 2020-08-30 12,3581.1091725072542
3 2020-08-30 13,3149.422266001048
3 2020-08-30 14,3138.0871408125254
3 2020-08-30 15,3179.704724758111
3 2020-08-30 16,3228.3952878949767
3 2020-08-30 17,3220.8785404330138
3 2020-08-30 18,3308.3629307186093
3 2020-08-30 19,3703.454953180889
3 2020-08-30 20,3808.9245841119223
3 2020-08-30 21,3616.1012903430747
3 2020-08-30 22,3621.097131897809
3 2020-08-30 23,3599.910669344922
3 2020-08-31 00,3117.9816238896365
3 2020-08-31 01,3091.9509827264255
3 2020-08-31 02,3062.7987802764387
3 2020-08-31 03,3045.6419219494974
3 2020-08-31 04,3015.7839259467028
3 2020-08-31 05,2999.217258224123
3 2020-08-31 06,2995.232667855361
3 2020-08-31 07,2874.3061470985253
3 2020-08-31 08,3102.114463396545
3 2020-08-31 09,3359.8565539422793
3 2020-08-31 10,3334.7130656325653
3 2020-08-31 11,3333.809566691314
3 2020-08-31 12,3838.541162029142
3 2020-08-31 13,3340.1143332961337
3 2020-08-31 14,3339.552332392962
3 2020-08-31 15,3327.377932918871
3 2020-08-31 16,3342.3251079812712
3 2020-08-31 17,3336.76128164474
3 2020-08-31 18,3302.1811732576653
3 2020-08-31 19,3608.8783469505397
3 2020-08-31 20,3711.124918603274
3 2020-08-31 21,3563.8265702772105
3 2020-08-31 22,3562.1174556106726
3 2020-08-31 23,3554.5751421204222
4 2020-08-25 00,962.3566629863121
4 2020-08-25 01,924.3753614785504
4 2020-08-25 02,919.4062928602739
4 2020-08-25 03,911.2592452632525
4 2020-08-25 04,910.525970061699
4 2020-08-25 05,907.404614989758
4 2020-08-25 06,931.4187378122427
4 2020-08-25 07,1065.1955829269868
4 2020-08-25 08,1740.611679671656
4 2020-08-25 09,2072.3253659707916
4 2020-08-25 10,2212.5032897362166
4 2020-08-25 11,2226.4126613938492
4 2020-08-25 12,2156.485168539295
4 2020-08-25 13,2198.592798350171
4 2020-08-25 14,2227.8313186010046
4 2020-08-25 15,2229.59524643042
4 2020-08-25 16,2223.790159463612
4 2020-08-25 17,2149.024637616741
4 2020-08-25 18,2039.032905030946
4 2020-08-25 19,1965.987225825411
4 2020-08-25 20,1800.6498628213735
4 2020-08-25 21,1425.9431017396264
4 2020-08-25 22,1333.3601180166652
4 2020-08-25 23,1315.8438368500886
4 2020-08-26 00,984.6754747919604
4 2020-08-26 01,959.5774937913528
4 2020-08-26 02,938.9236875579527
4 2020-08-26 03,912.7624561087953
4 2020-08-26 04,900.5819653456982
4 2020-08-26 05,872.2146224034082
4 2020-08-26 06,908.6752641742693
4 2020-08-26 07,1062.1580311152743
4 2020-08-26 08,1742.040468155228
4 2020-08-26 09,2086.7797062871123
4 2020-08-26 10,2295.9203012410144
4 2020-08-26 11,2264.810716042879
4 2020-08-26 12,2281.71866660372
4 2020-08-26 13,2275.180103726697
4 2020-08-26 14,2272.1982355367822
4 2020-08-26 15,2257.5417526395704
4 2020-08-26 16,2259.3813209723507
4 2020-08-26 17,2226.9259572008696
4 2020-08-26 18,2074.098281423291
4 2020-08-26 19,1962.4385824378678
4 2020-08-26 20,1801.2324718893715
4 2020-08-26 21,1744.8269670434765
4 2020-08-26 22,1570.734476878224
4 2020-08-26 23,1550.410155089128
4 2020-08-27 00,1008.0482061252059
4 2020-08-27 01,709.4893481629136
4 2020-08-27 02,689.5747064384232
4 2020-08-27 03,649.8095370735361
4 2020-08-27 04,644.1464074500759
4 2020-08-27 05,616.922456008925
4 2020-08-27 06,638.1946301963047
4 2020-08-27 07,751.6569209436742
4 2020-08-27 08,1104.2595051065962
4 2020-08-27 09,1408.9570364974795
4 2020-08-27 10,1068.3250652558468
4 2020-08-27 11,1052.0798589907301
4 2020-08-27 12,1005.8109573389494
4 2020-08-27 13,1008.8664185133074
4 2020-08-27 14,1011.2421085176394
4 2020-08-27 15,1014.5751861820405
4 2020-08-27 16,997.9647211818505
4 2020-08-27 17,952.9708106504177
4 2020-08-27 18,2084.3730377624374
4 2020-08-27 19,1964.7922123559126
4 2020-08-27 20,1792.992816729254
4 2020-08-27 21,1753.7747223986594
4 2020-08-27 22,1572.6895649622932
4 2020-08-27 23,1550.5990943275262
4 2020-08-28 00,976.6221518787544
4 2020-08-28 01,939.25493842396
4 2020-08-28 02,915.067970905984
4 2020-08-28 03,903.7146704496395
4 2020-08-28 04,901.7239922735012
4 2020-08-28 05,882.588542657398
4 2020-08-28 06,921.3695698050689
4 2020-08-28 07,1082.2037134499192
4 2020-08-28 08,1721.9740295555307
4 2020-08-28 09,2078.6316271661613
4 2020-08-28 10,2293.512920327151
4 2020-08-28 11,2271.265037576519
4 2020-08-28 12,2263.703759667055
4 2020-08-28 13,2275.9168145302797
4 2020-08-28 14,2296.6556809029034
4 2020-08-28 15,2302.4201580598015
4 2020-08-28 16,2281.1320468461063
4 2020-08-28 17,2234.3095601186087
4 2020-08-28 18,2088.5109714278815
4 2020-08-28 19,1985.1890591734905
4 2020-08-28 20,1793.1902491647734
4 2020-08-28 21,1762.5573373461511
4 2020-08-28 22,1600.517341861198
4 2020-08-28 23,1585.9627720331407
4 2020-08-29 00,1064.1938929711998
4 2020-08-29 01,1037.4192105216794
4 2020-08-29 02,1006.8830591048618
4 2020-08-29 03,977.9240655444239
4 2020-08-29 04,971.0979797299051
4 2020-08-29 05,944.6540159693495
4 2020-08-29 06,997.496101361864
4 2020-08-29 07,331.01525582204346
4 2020-08-29 08,649.7730140860078
4 2020-08-29 09,817.0995536592379
4 2020-08-29 10,914.162115393583
4 2020-08-29 11,967.9873218987957
4 2020-08-29 12,1030.9328243088198
4 2020-08-29 13,1195.898734652001
4 2020-08-29 14,1229.8022749904408
4 2020-08-29 15,1217.8235200345132
4 2020-08-29 16,1206.2581846573
4 2020-08-29 17,1106.7360678924083
4 2020-08-29 18,2187.5786893555487
4 2020-08-29 19,2064.0893654297665
4 2020-08-29 20,1839.131930469113
4 2020-08-29 21,1894.3302588155698
4 2020-08-29 22,1734.0725439375803
4 2020-08-29 23,1705.4164054136306
4 2020-08-30 00,1053.4778488557363
4 2020-08-30 01,1027.2648784719372
4 2020-08-30 02,983.0304088354814
4 2020-08-30 03,970.5360661736779
4 2020-08-30 04,963.1062573818836
4 2020-08-30 05,940.617158719351
4 2020-08-30 06,997.0392750429762
4 2020-08-30 07,1081.418916694894
4 2020-08-30 08,1702.7419238268642
4 2020-08-30 09,1967.503548701569
4 2020-08-30 10,2249.291356739524
4 2020-08-30 11,2419.2116464159667
4 2020-08-30 12,2417.938671804539
4 2020-08-30 13,2456.970791857617
4 2020-08-30 14,2342.96295427181
4 2020-08-30 15,2303.1955560263937
4 2020-08-30 16,2460.550771043891
4 2020-08-30 17,2439.607634092206
4 2020-08-30 18,2333.5779305159226
4 2020-08-30 19,726.2025906980763
4 2020-08-30 20,586.4807321415761
4 2020-08-30 21,980.0027531856481
4 2020-08-30 22,929.4478966802776
4 2020-08-30 23,957.7755128404604
4 2020-08-31 00,763.2367599585737
4 2020-08-31 01,721.4851344877966
4 2020-08-31 02,702.507219967149
4 2020-08-31 03,676.4086240178742
4 2020-08-31 04,660.570057750733
4 2020-08-31 05,623.6442228636769
4 2020-08-31 06,906.9354563010422
4 2020-08-31 07,1125.1693671737169
4 2020-08-31 08,1815.500628911347
4 2020-08-31 09,2256.846162719036
4 2020-08-31 10,2803.576645417016
4 2020-08-31 11,2824.184748797051
4 2020-08-31 12,2804.392830346914
4 2020-08-31 13,2310.704951994884
4 2020-08-31 14,2306.7677161361426
4 2020-08-31 15,2291.8622725669006
4 2020-08-31 16,2299.1930163946627
4 2020-08-31 17,2250.27889110764
4 2020-08-31 18,2566.368118271488
4 2020-08-31 19,2471.6981075037934
4 2020-08-31 20,2282.7546280808656
4 2020-08-31 21,1740.3085110416546
4 2020-08-31 22,1563.2144468670174
4 2020-08-31 23,1530.0115461419834
5 2020-08-25 00,2976.800207278098
5 2020-08-25 01,2942.324126754457
5 2020-08-25 02,2921.5004561706737
5 2020-08-25 03,2909.01478863463
5 2020-08-25 04,2897.731159465582
5 2020-08-25 05,2729.9769698241616
5 2020-08-25 06,2586.731622506747
5 2020-08-25 07,2142.161535625835
5 2020-08-25 08,2452.284616392
5 2020-08-25 09,2757.3345612990306
5 2020-08-25 10,2780.58836191291
5 2020-08-25 11,2790.1084312511607
5 2020-08-25 12,2749.7906215947146
5 2020-08-25 13,2740.6591238294995
5 2020-08-25 14,2757.789873070227
5 2020-08-25 15,2779.126564055226
5 2020-08-25 16,2706.401845534852
5 2020-08-25 17,2658.3744528841576
5 2020-08-25 18,2465.0429882607305
5 2020-08-25 19,2374.485892936529
5 2020-08-25 20,2490.5974768150463
5 2020-08-25 21,2310.51920364585
5 2020-08-25 22,2303.1013912121616
5 2020-08-25 23,2223.7679355542273
5 2020-08-26 00,2993.254017676933
5 2020-08-26 01,2959.206881726774
5 2020-08-26 02,2958.1078841489057
5 2020-08-26 03,2948.684753906031
5 2020-08-26 04,2906.6654502174206
5 2020-08-26 05,2733.835927056705
5 2020-08-26 06,2576.699891717434
5 2020-08-26 07,2494.0157317675826
5 2020-08-26 08,2794.512474920107
5 2020-08-26 09,3229.992596338716
5 2020-08-26 10,2771.4215308567177
5 2020-08-26 11,2775.2042668454988
5 2020-08-26 12,2743.365861643115
5 2020-08-26 13,2739.6066849941076
5 2020-08-26 14,2742.2562905378254
5 2020-08-26 15,2740.8930462081053
5 2020-08-26 16,2710.4680643535025
5 2020-08-26 17,2662.6309002496278
5 2020-08-26 18,2442.8656432590833
5 2020-08-26 19,2364.689807157157
5 2020-08-26 20,2488.521359416538
5 2020-08-26 21,3017.002280301298
5 2020-08-26 22,2960.382073804675
5 2020-08-26 23,2874.636113461102
